Date,Electricity_Consumption_kWh,Water_Consumption_m3,Tranche_1_Limit_kWh,Tranche_2_Limit_kWh,Tranche_3_Limit_kWh,Tranche_1_Price_MAD,Tranche_2_Price_MAD,Tranche_3_Price_MAD,Tranche_1_Water_Limit_m3,Tranche_2_Water_Limit_m3,Tranche_3_Water_Limit_m3,Water_Price_Tranche_1_MAD,Water_Price_Tranche_2_MAD,Water_Price_Tranche_3_MAD,Temperature_C,Humidity_%,Wind_Speed_m/s,Rainfall_mm
2022-11-08,186.83984557793994,11.971927983971526,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.976881720099644,66.5787075372372,4.3265323027927085,1.7149430677237825
2022-11-09,199.58132048649068,22.68873275280877,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.011151098900017,69.79124208231555,6.457264063792538,2.089578290905394
2022-11-10,218.45611934230675,16.643096536956783,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.935718626870127,58.206684854453215,4.879681749316452,1.4418695323294337
2022-11-11,201.29772178004964,13.98454332555932,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,11.205214566214257,79.72287556009248,6.523805614560061,1.725126302578549
2022-11-12,194.17611381084973,20.933796282732132,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.626926120686147,65.48674031899583,3.2797065542867294,1.697335974291973
2022-11-13,280.7046287932533,20.280817550373346,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.571235333030536,55.747705229068295,3.5605958052725137,3.19777595317259
2022-11-14,218.4898901264863,15.133688909058108,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.463345944015085,48.22805138939597,4.2999133863636265,0.7127311527940838
2022-11-15,210.81997530232695,5.783392000564547,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.656804175827844,46.733100474559336,7.8171561906030735,1.1999538784832162
2022-11-16,241.55353636917275,13.75204058901156,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.39230633482511,65.5634340710156,6.084015211615843,1.4171465135257701
2022-11-17,221.3219981554225,9.685109947363836,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.133922797026916,82.51039392503185,3.037473502838024,0.8389945190652528
2022-11-18,204.01983472999132,21.66566964484829,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.049892793379797,52.7575510766017,6.362915728877585,1.4083763067864545
2022-11-19,248.44820139740486,13.373374868419457,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.62773511618978,62.46431563373721,0.0,0.9221348748785974
2022-11-20,127.65046034709916,19.273449767406184,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,20.95477775846765,65.6033686999802,3.217615210735778,1.8903090510089728
2022-11-21,222.02269774864476,14.707332563507846,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.727582436354158,61.04941522522621,1.836262453542032,1.9362659124155868
2022-11-22,193.94122014450718,17.738725710637656,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.417854163909055,67.34513190187921,2.559683694453743,3.6867713391904777
2022-11-23,179.2370270360201,12.444385355280184,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.381281023265323,45.44756881951973,9.150852049702442,0.8304125063289554
2022-11-24,205.83758879950727,15.668845830270456,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.677605885170394,70.58591222720068,6.8767216452694875,2.8248868908888207
2022-11-25,227.8649760989364,16.139800570349365,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.516578779681263,55.681982563084546,3.3696403917756186,1.7857430335348061
2022-11-26,247.89646762114782,14.452998909448766,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.318843675452934,51.532533536768554,2.3765016099627156,2.914736031748952
2022-11-27,169.36182385106918,20.679096139991277,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,6.668807294009293,74.02750083526936,4.060616595628824,2.0032647502492527
2022-11-28,244.2079914537552,12.865144913909518,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,5.0,49.78291366413182,6.581352983202329,2.0646110016963597
2022-11-29,226.5726223746703,15.00050474426381,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.203706732555242,72.12157170968769,2.223762854900163,3.2286705812925245
2022-11-30,212.81677326215998,12.38113327378942,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.396008491764377,72.50888898428111,2.7705993172565915,2.101361831931584
2022-12-01,201.21405552852602,21.323816226264015,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.648014854410345,80.44122403496581,7.296952177780997,1.6878495019941528
2022-12-02,239.5867576255279,14.957032335566522,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,10.891173713537274,58.22781307639139,5.16416731729774,1.3221688398733198
2022-12-03,238.88052140284063,18.55074261604982,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.45900738383198,43.13768664717655,2.872630132416511,1.263643110598822
2022-12-04,174.18421583500407,18.487713637730955,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,8.937226577312906,54.49739589921698,2.5871104363388975,4.318938048781018
2022-12-05,250.39456642742542,12.826357150355534,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.177060164060542,46.87185546163315,0.045928548973833916,1.1734367691348673
2022-12-06,230.2751829235974,15.018531540385075,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.98400378335706,68.61928937070572,2.936324304210769,0.9091680361415793
2022-12-07,223.72479880820617,15.59363797053853,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,18.62399196013521,60.01209863365708,2.9566412697949067,1.9278421272051651
2022-12-08,211.84165432006537,14.01615512876208,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.354181001879628,67.02397764205699,4.375143331658437,2.8523119058714315
2022-12-09,214.99836931972348,18.755025239344572,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.744982933849695,69.37444797072281,2.210423342308143,2.985702884451224
2022-12-10,257.2073661004585,21.023965999338603,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,16.320521475127947,53.970982101760654,7.693391542347483,3.785128809928472
2022-12-11,267.0657864657486,20.633048502931846,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.60088552954483,58.103951706989115,2.8570656592367896,2.6860920155687955
2022-12-12,206.27640307666067,15.652362316783993,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,12.189948957375222,68.18218260227323,3.34788630559644,3.2286472868507747
2022-12-13,206.06681292843226,11.281105504187686,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.075554487455243,36.689739774382375,0.2982099205318036,0.45785382763041116
2022-12-14,258.07881746062,20.03880706972127,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.737510363212134,64.72346167774327,5.811542329700726,2.2785756442416614
2022-12-15,221.61023199344402,27.169426184211257,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,6.163017829029249,56.250633356227965,6.547265381355185,1.433444554586067
2022-12-16,259.6655750014521,16.710668382799348,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.41203355005488,79.25942476070716,4.4958534902735545,2.081735561905447
2022-12-17,212.51649562845037,18.782338462005022,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.31938885450075,51.83077687078634,1.9366063421010922,1.4328702641908693
2022-12-18,278.77750894447996,15.990798088730463,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.943833290197826,66.9341959035808,2.4121164397892905,1.0658723349341326
2022-12-19,247.39492906767651,24.37379634617509,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.53576719219115,54.520868255747544,2.376116568314898,2.694350459052756
2022-12-20,257.0000533660207,11.568909000791606,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,18.36551067908486,61.9042942504678,3.307666670164457,1.3049423081604572
2022-12-21,299.90497519619237,14.20065912441001,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.095921594023014,69.43563009462461,1.7568617405624867,1.0387937619300582
2022-12-22,222.83422199293872,17.57921974017578,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.420729266772055,53.396564851500564,4.971071531095351,3.6760470203497415
2022-12-23,263.7841687354551,30.298214843598352,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.679515719659523,74.39994523755013,2.412801283539805,1.25377948059123
2022-12-24,218.98633340298755,17.45558068845534,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,8.80002321158797,65.35739729796472,4.203899969154586,2.559736473918361
2022-12-25,263.6187893560137,20.651542138324185,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.805084591459316,56.710725307657114,1.3672017721492145,2.969033909219738
2022-12-26,265.0598774739985,17.457733749767893,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.568927473457745,48.384562304462364,5.074285854567448,2.42042295657906
2022-12-27,214.22066581002593,19.40140338972581,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,19.783841922116316,60.441031618949005,4.444261860471357,0.0
2022-12-28,208.77872978373853,28.036518008667777,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.27241030808426,74.84579415722722,3.57763469538292,0.94464250991715
2022-12-29,260.98060823422486,20.71881935061402,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.283481595838694,60.885657305686415,4.568356217803675,2.003343263492377
2022-12-30,222.3734067371812,21.979219782264206,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.40203480495236,72.50026395984112,5.63493515262693,2.0600718314719697
2022-12-31,234.3401275732571,19.007381605565367,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.92042883295992,39.52851586011512,1.2759812759765587,1.7451402401074716
2023-01-01,258.92614796486777,13.750539821649188,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,14.919063528198455,49.76599182162637,6.0279813927913555,1.0935062795060797
2023-01-02,256.43194272785405,17.824334607914324,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,13.894013583183902,33.07329073768758,5.084955599958517,0.6538862041273161
2023-01-03,253.28709799136743,18.295513005146425,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.097961210658912,58.551767877385046,1.2121660219596992,1.467514598993087
2023-01-04,272.5104182589372,17.615258396829994,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.024128199764927,58.7142296287322,5.610973630077377,2.540577372801893
2023-01-05,244.08578298643195,15.770722285584672,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.602761694957287,51.954650922252945,4.75543303307638,2.3842620402691486
2023-01-06,287.6577481618852,19.67310754100258,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.188187504313188,61.20793399369869,7.131319491289338,0.7068572107176316
2023-01-07,251.86132549988457,25.101534508795588,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.02127357843498,56.356481482119726,2.539740363694489,3.786396945890222
2023-01-08,332.9201599084224,20.717918645137498,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.543650020797923,57.938335148637115,5.871933808813136,0.0
2023-01-09,254.57915177143659,21.56068216152513,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.842913056647912,45.938272014906026,2.436563196292619,0.023891988989553248
2023-01-10,267.1356261379787,21.198111784170386,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,9.878071382934861,59.780789892506014,4.180197966116663,1.416001308902874
2023-01-11,210.56184051424245,26.84577499050331,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,15.289083291976198,48.90501792632585,5.02160753394839,0.8712346540067035
2023-01-12,254.21688982966194,21.65297421773542,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.872781594062403,61.43463001465444,2.9757302421894063,1.7456783445027524
2023-01-13,253.46202911422546,27.425830862715678,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.53670486773555,68.99081057189954,2.7618592190346805,3.769287397549701
2023-01-14,277.0239001996478,24.745058940732164,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,17.615647421607378,57.35407218301175,4.2292061775892185,1.8572309557591191
2023-01-15,197.96491676178044,26.609097592476378,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,19.02308105775604,60.54804144887182,8.15908019690022,1.059721641206268
2023-01-16,263.88543410182695,15.67871479783284,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.932953855534592,38.53607492893636,4.410679202931251,1.5839686531214396
2023-01-17,252.52731988632945,23.000951437084872,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.409525788925574,51.927863765148686,2.298801501188036,2.0517537937134245
2023-01-18,277.11943768824585,19.5585365240878,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,14.736105483626234,62.964931603030315,7.558842996408146,2.026647474651004
2023-01-19,313.4089146673419,19.930173709059325,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.05006452711135,43.183719050852645,4.8963998348003885,1.6563226023914008
2023-01-20,289.62789473281265,21.49834570975639,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.69809692398719,60.17355148570736,2.1175012640199657,1.4656806380541973
2023-01-21,216.24425509204684,27.399120429470017,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.28811591891382,43.96586078839633,5.145768414641689,1.0259210523809315
2023-01-22,267.9703766504856,22.91135173904531,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.546633219805415,57.593464572083896,0.14713364008180907,1.3454415546077811
2023-01-23,277.2275169466594,23.414850458104855,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.095923908363,51.32805379704617,3.1791805162154367,1.6184884414721492
2023-01-24,216.53507105182427,21.74614305478412,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.82377335978295,42.15348260271247,6.137735610228468,1.617293016036344
2023-01-25,283.68861540290834,24.294376994401695,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.535719508319197,36.4294560183986,4.454216693296114,3.8850348829892036
2023-01-26,277.11197156976885,27.845998753560103,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.412585686307892,36.59631240421608,1.8176371105123597,1.4773213447128675
2023-01-27,239.77308984674633,25.826118082588156,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.824471741383263,35.31364014601783,4.636897426707137,3.134397883764319
2023-01-28,284.29940550854593,17.984021144891432,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.34885846328834,23.54758433537134,2.1643899960398665,2.334104136773366
2023-01-29,266.1679516368421,27.051381127246213,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.03942522709987,69.0604192831034,1.3494171546797342,2.234870307412862
2023-01-30,235.3449178166071,23.396542807028347,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.38026402909848,49.96734139521138,2.100093357173388,1.8652072312719168
2023-01-31,279.75845956761054,21.12451647724911,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.20937181444347,48.65309306527104,2.983333698670102,3.219576304208637
2023-02-01,284.8045550471427,19.48257130060658,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.860949368408903,66.8785981139573,5.128109727693433,3.369248463177139
2023-02-02,291.81199007861045,25.86574959241551,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.232015901572684,44.61790595651076,3.0118636305730013,2.0517470902889268
2023-02-03,266.7650462149778,21.43971677533434,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.614793880062876,31.612539201406864,2.305858742610547,1.4779661251309761
2023-02-04,274.22764010563,24.294664068579582,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.717357282193102,44.00692721453929,6.730278197163332,2.7640013772426206
2023-02-05,313.8585013644455,34.85006055422399,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.25823819117185,50.39957221845414,5.696483455549114,0.27053237290163046
2023-02-06,256.3277672249896,18.35727793214428,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.466298935794153,38.616082956025025,1.692959487377752,1.6107127028826596
2023-02-07,243.21627547996383,20.054952664697595,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.255491340095293,58.72192491920177,4.165672991342203,0.8946049160695184
2023-02-08,259.32075443843803,26.271145131176596,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.14899767488712,41.79356485794359,7.014178446380119,2.1982786753382864
2023-02-09,282.9071508896849,29.19867946963638,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.56753190340612,58.92226139223596,2.723201391447736,3.8367295285416736
2023-02-10,341.5965000082789,17.001524841227432,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.13053226912669,25.318088533471528,4.1503008252558065,1.1531377620545542
2023-02-11,270.3687349488029,26.058338668922154,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.709425866972154,60.88037955328994,0.0,1.7901773194858708
2023-02-12,315.2643370471883,33.93466760619873,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,37.459949730314435,25.717548552122164,2.5187139576756823,1.6865025073772089
2023-02-13,328.1941202502694,22.672346235414626,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.824609474439477,28.531472024729243,1.330273514920107,3.939359943801307
2023-02-14,308.05611581739623,15.15954042004554,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,37.880814178892166,60.44920749390836,6.901809532073475,2.4888678098089336
2023-02-15,298.19387554409457,25.362533133813933,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.406519254499365,36.107028141663406,1.8576356398132745,1.6433908467952927
2023-02-16,302.76464244657467,28.444665673863906,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.380645800114145,25.054828955915735,7.0333211635153186,2.043329709138147
2023-02-17,284.961985579941,27.817574914898056,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,23.175722846847524,29.981607038097785,5.137739778648557,2.405472407998534
2023-02-18,304.88140747649555,33.02193640893398,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,27.922549483950203,60.3087400193472,7.024672095286645,2.5255255491807733
2023-02-19,324.02773675884526,22.91127176082123,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,20.769569189143446,39.14572386710445,4.912318095748109,3.09468631302944
2023-02-20,312.71390083003695,21.987316692899014,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.008888006202056,36.97283983458844,3.119008369896304,0.6130535289670898
2023-02-21,315.0827355224263,26.167591470339797,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.10543098058337,48.282804993399424,4.792520399140942,0.43684497003694034
2023-02-22,259.12136418717216,24.07577785290272,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.13232784491947,51.46366160469545,0.0862763012544483,3.1110377858831244
2023-02-23,317.0899909818057,24.39772216569783,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.40454188517439,62.6401716515824,3.302127643632108,1.6576867666705002
2023-02-24,338.0166316742603,23.909592313773842,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.3020939729326,33.26914882913407,0.0,3.0676464405710675
2023-02-25,324.5440914347103,31.071460286914814,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.54340837069847,48.75622191720676,4.692183984153174,2.3911489365697967
2023-02-26,319.1062582664509,25.52398140663287,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,39.03558736643633,47.65315804305644,2.5701155802346283,2.989536283552867
2023-02-27,283.44946447904425,25.205021704581615,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.635669824409117,49.980714731113984,0.3111910412877439,1.7368915611294744
2023-02-28,307.1234575146025,28.832327909263384,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,40.36353117547564,41.60406290387719,2.815245959021458,0.8325652282569331
2023-03-01,335.22094747236355,23.76745752494405,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.87103610808137,56.96691400765802,3.375351771672578,2.4930476290733368
2023-03-02,273.75290389463595,26.317295243261135,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.656605398087805,38.987714130915414,3.6671142980196745,1.4003914005748275
2023-03-03,269.5225108625513,24.58697501721638,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,19.98492949571662,33.54942551060101,4.172985313781532,0.0
2023-03-04,305.4278763845733,29.705629701533148,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.921438688804727,47.33616450308671,6.121632371350843,0.0
2023-03-05,311.96151130449914,32.52689994346442,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.08323727113647,40.32319184188802,0.0,0.0
2023-03-06,281.2718762380689,26.91828785564476,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,30.48273953935397,42.793162204855996,2.842010504437944,2.6121465666873958
2023-03-07,291.63587725691946,29.594323071572383,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.508440841042805,31.894444222434217,7.0527355822160525,3.2377603441777705
2023-03-08,307.346149857727,29.338953963037476,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.52544914317192,45.27867747926851,4.144602655658686,3.780595512524874
2023-03-09,304.33637293995025,25.08728928372848,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.40790816454274,55.526203845603945,2.433109255686788,3.207175599398755
2023-03-10,340.9097464013231,25.071894740868544,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.2868714607558,49.23414270640365,0.7410193242318264,2.0988552630747526
2023-03-11,278.6457974300612,19.122996447295698,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,39.02167795277482,36.6249309693992,0.34925830972727656,0.9099990514369032
2023-03-12,347.0451269710354,28.229537236726483,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.36170095788476,36.621131491636696,5.266368234340273,2.4781295749592895
2023-03-13,300.4093446060072,24.075979341062663,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.692980857673156,46.99814187679175,5.10474932640656,0.8393206761286223
2023-03-14,288.184109124751,30.825858256550735,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.05628760439276,56.674786640506085,1.9131897407515601,0.2947375903663054
2023-03-15,249.8215831834643,27.882336388958837,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.16184836270621,36.11375233074162,4.557352301051253,2.2017902012174155
2023-03-16,242.55628708111126,27.19195947898589,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,26.68379726462419,36.29583440850881,4.3452245474377715,1.521097014237268
2023-03-17,324.38298048063,32.49937969591419,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.07661233372415,30.255787282203116,0.16909011101577986,0.8945292909184575
2023-03-18,328.1865614043127,33.39136018231162,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.486827931246026,27.19651780394291,2.340029305248275,2.236702571606384
2023-03-19,336.49769205761146,26.875385555702998,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,33.71037471195884,25.18624797045435,2.7767970239487876,2.9245514869005818
2023-03-20,334.86090690794924,28.962517191816538,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,39.02978751171299,42.82287488623149,3.9819911605454803,0.49637816106690913
2023-03-21,253.3446052007684,35.0,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,22.00203065713521,57.83788116186658,7.1752440347906825,2.8425016229539537
2023-03-22,288.36785055276994,27.70979234660302,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,24.429923781371656,41.78229519589401,4.783122736113948,1.8366411241566443
2023-03-23,280.11386332283325,32.22149720925278,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,43.66118207703569,46.512905565395236,4.349596650318944,2.458697599548292
2023-03-24,316.50662246753296,24.256020647231125,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.1843974243711,24.893346372320607,1.9992510972111308,3.468650733563499
2023-03-25,308.9086389224319,26.723431977745886,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,38.39643922455104,43.65671725489348,5.122616847159104,2.7957755452343784
2023-03-26,338.03407921089195,28.73709956552361,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,21.46627702853011,27.301795128180714,2.0674037555696523,2.045527242592863
2023-03-27,328.6107394817121,29.263530093010452,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.527425226783286,27.105573556465572,2.7038233496414916,3.656202072036497
2023-03-28,320.63986102154234,30.725790953011437,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.88626636824594,39.14994202218615,1.6367087548109693,0.29097344012113924
2023-03-29,337.4255228956911,27.38842160357539,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.743515610080152,37.47909886858648,5.7040657474437335,0.0
2023-03-30,307.5962556436968,27.295813791022194,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,31.396524531812783,31.004374613673985,3.7819151195196827,2.15853291066765
2023-03-31,327.30030463669937,26.709475631055405,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.11716877181925,25.02444971069339,5.014042744875659,2.2121423769303172
2023-04-01,325.44790493816987,26.125866413430195,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.56540096836875,26.83289871534081,0.6940301964856488,3.253219181693223
2023-04-02,313.972975518487,25.8550038978232,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,40.52445997777532,50.389057832513046,2.760798024782858,1.4436225762608474
2023-04-03,296.82551857511265,25.892136174875194,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,25.550568242251323,34.30803981003183,3.7043314407524237,0.6849325102958523
2023-04-04,270.7792881850998,28.040841211032333,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,35.78772153661591,29.548000017779774,3.8952346783058944,0.8934038044854817
2023-04-05,323.572111413628,27.259306040357654,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,28.741892089611458,22.110935141794982,5.506519147705988,0.3466821428546185
2023-04-06,315.1643122820553,24.397109161594564,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.10847036211699,42.59744034365226,6.587784539665318,0.7387927020149219
2023-04-07,366.22092091910963,22.863247947298156,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,42.786455300436046,36.66082699873631,3.7439669313530812,2.6934839702381295
2023-04-08,298.94382913345044,25.12005947745061,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.46823865903213,43.841063061505544,7.634039640372047,1.6663577249168116
2023-04-09,299.7386215196676,26.472710087684032,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,29.868124485802866,56.02836217727814,0.3439128813330834,1.779993719728219
2023-04-10,273.29109866589005,28.965074215307908,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,34.85644085372953,47.77742411826715,4.7420980989927735,2.812092055774638
2023-04-11,312.22013392922486,28.185069943417076,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,36.25054015259054,44.16221094556598,5.347716321384573,1.4721154332300888
2023-04-12,268.1692898324849,29.627616260313108,150,300,450,0.7,1.0,1.3,10,20,30,5.5,8,11,32.417738874803135,40.57318645987129,1.2004904579881872,1.469649531513646
